common_voice_eo_17907230|Malsaĝulo ŝtonon ĵetis dek saĝuloj ĝin ne atingos|Malsaĝulo ŝtonon ĵetis dek saĝuloj ĝin ne atingos
common_voice_eo_17907231|Mi manĝis bongustan ovaĵon|Mi manĝis bongustan ovaĵon
common_voice_eo_17907232|Simio al simio plaĉas pli ol ĉio|Simio al simio plaĉas pli ol ĉio
common_voice_eo_17907233|Mi timis ke oni min helpos antaŭ kiam la veneno estos aginta|Mi timis ke oni min helpos antaŭ kiam la veneno estos aginta
common_voice_eo_17909796|Ĉu mi devas konservi sekreton kaj nenion diri al Eduardo|Ĉu mi devas konservi sekreton kaj nenion diri al Eduardo
common_voice_eo_17909797|Tiu renkonto incitis mian scivolon|Tiu renkonto incitis mian scivolon
common_voice_eo_17909798|Cetere por mi malviva novnaskito estas nur anatomia temulo|Cetere por mi malviva novnaskito estas nur anatomia temulo
common_voice_eo_17909799|Ŝi lin adoris tiel arde kiel en la pasinta tempo|Ŝi lin adoris tiel arde kiel en la pasinta tempo
common_voice_eo_17909800|Ĉu vi rigardis kio en ĝi troviĝas|Ĉu vi rigardis kio en ĝi troviĝas
common_voice_eo_17909803|La malfeliĉulino mortas pro tio|La malfeliĉulino mortas pro tio
common_voice_eo_17909804|Tiun fojon ŝia decido estis nerevokeble prenita|Tiun fojon ŝia decido estis nerevokeble prenita
common_voice_eo_17909805|En Svisujo la hazardo lin renkontigas kun Reĝino|En Svisujo la hazardo lin renkontigas kun Reĝino
common_voice_eo_17909806|Mi nomiĝas Petro Fradeko|Mi nomiĝas Petro Fradeko
common_voice_eo_17909807|Homo lernas la tutan vivon|Homo lernas la tutan vivon
common_voice_eo_17909811|Ricevi grizan haron ne vidinte altaron|Ricevi grizan haron ne vidinte altaron
common_voice_eo_17909812|Kio alvenos|Kio alvenos
common_voice_eo_17909813|Mi tre scios fari mem tiun malgrandan laboron|Mi tre scios fari mem tiun malgrandan laboron
common_voice_eo_17909814|Post tri horoj sinjorino Herbeno naskis filon|Post tri horoj sinjorino Herbeno naskis filon
common_voice_eo_17909815|En la ĉambro sidis nur kelke da homoj|En la ĉambro sidis nur kelke da homoj
common_voice_eo_17909821|Vi tre scias ke tia elekto ne povas efektiviĝi|Vi tre scias ke tia elekto ne povas efektiviĝi
common_voice_eo_17909822|Nur ŝi estas premegata de amnezio|Nur ŝi estas premegata de amnezio
common_voice_eo_17909824|Kiu ne estis kaporalo ne estos generalo|Kiu ne estis kaporalo ne estos generalo
common_voice_eo_17909825|Sidi kiel sur pingloj|Sidi kiel sur pingloj
common_voice_eo_17909826|Morgaŭ vi povos peti ŝian manon de ŝia onklino|Morgaŭ vi povos peti ŝian manon de ŝia onklino
common_voice_eo_17909832|Memoru tion kion al ni diris sinjoro Ĵakemaro|Memoru tion kion al ni diris sinjoro Ĵakemaro
common_voice_eo_17909834|Liaj gepatroj al li lasis ne multe grandan heredaĵon|Liaj gepatroj al li lasis ne multe grandan heredaĵon
common_voice_eo_17909835|Mi estas kulpa estas vere mi volis min venĝi je duobla perfido|Mi estas kulpa estas vere mi volis min venĝi je duobla perfido
common_voice_eo_17909836|Fine la devo superis|Fine la devo superis
common_voice_eo_17909837|Ne venos rato mem al kato|Ne venos rato mem al kato
common_voice_eo_17909841|La prepara studado de l proceso ne povis senfine daŭri|La prepara studado de l proceso ne povis senfine daŭri
common_voice_eo_17909842|Kuiriston vaporo satigas|Kuiriston vaporo satigas
common_voice_eo_17909844|Sed tiun cedon li faras al ni solaj|Sed tiun cedon li faras al ni solaj
common_voice_eo_17909846|Matena horo estas plena de oro|Matena horo estas plena de oro
common_voice_eo_17909853|Nu tio fariĝas idiota tute simple|Nu tio fariĝas idiota tute simple
common_voice_eo_17909854|Ne karulino|Ne karulino
common_voice_eo_17909855|Kie timo tie honto|Kie timo tie honto
common_voice_eo_17909856|Al tiu ĉio cedas kiu monon posedas|Al tiu ĉio cedas kiu monon posedas
common_voice_eo_17909857|Dio ne perfidas se homo lin fidas|Dio ne perfidas se homo lin fidas
common_voice_eo_17909863|Ĉu li koniĝis siajn intencojn|Ĉu li koniĝis siajn intencojn
common_voice_eo_17909864|Sinjorino Fradeko plenumis sian mortigan agon malvarme ne tremante|Sinjorino Fradeko plenumis sian mortigan agon malvarme ne tremante
common_voice_eo_17909865|Oni vin retrovis en la glacia groto|Oni vin retrovis en la glacia groto
common_voice_eo_17909866|Guto malgranda sed ŝtonon ĝi boras|Guto malgranda sed ŝtonon ĝi boras
common_voice_eo_17909867|La enigmo simple solviĝas|La enigmo simple solviĝas
common_voice_eo_17917793|Bastono batas bastono resaltas|Bastono batas bastono resaltas
common_voice_eo_17917794|Li tion sentis kaj silentiĝis|Li tion sentis kaj silentiĝis
common_voice_eo_17917795|Sur la tablo staris diversaj sukeraĵoj|Sur la tablo staris diversaj sukeraĵoj
common_voice_eo_17917796|Kiu groŝon ne honoras eĉ duongroŝon ne valoras|Kiu groŝon ne honoras eĉ duongroŝon ne valoras
common_voice_eo_17917797|Mi eliras kun vi|Mi eliras kun vi
common_voice_eo_17917798|Malfeliĉa viro|Malfeliĉa viro
common_voice_eo_17917799|Li vorton en la poŝo ne serĉas|Li vorton en la poŝo ne serĉas
common_voice_eo_17917800|Subite pripenso iam farita de Klozelo revenis en ŝian spiriton|Subite pripenso iam farita de Klozelo revenis en ŝian spiriton
common_voice_eo_17917801|Via dekstra mano ne sciu kion faras la maldekstra|Via dekstra mano ne sciu kion faras la maldekstra
common_voice_eo_17917802|Neniam Fernando povos edziĝi kun Beatrico|Neniam Fernando povos edziĝi kun Beatrico
common_voice_eo_17917803|Saĝo barbon ne atendas|Saĝo barbon ne atendas
common_voice_eo_17917804|La fizionomio de l doktoro estis malgaja|La fizionomio de l doktoro estis malgaja
common_voice_eo_17917805|Birdo kantas laŭ sia beko|Birdo kantas laŭ sia beko
common_voice_eo_17917806|Ebriulon kaj malsaĝulon oni ne juĝas|Ebriulon kaj malsaĝulon oni ne juĝas
common_voice_eo_17917808|Neniam mi alvenos sufiĉe frue li diris|Neniam mi alvenos sufiĉe frue li diris
common_voice_eo_17917809|Sed ĉu li povis tion malhelpi|Sed ĉu li povis tion malhelpi
common_voice_eo_17917810|Aŭgusto estas mia plej amata filo|Aŭgusto estas mia plej amata filo
common_voice_eo_17917811|Se tio estas vera tio klarigas tute kontentige kial li ne respondis|Se tio estas vera tio klarigas tute kontentige kial li ne respondis
common_voice_eo_17917812|Pro tio mi ne lin riproĉas|Pro tio mi ne lin riproĉas
common_voice_eo_17917813|Suferi senĉese sen ia plendo nun estas mia sorto|Suferi senĉese sen ia plendo nun estas mia sorto
common_voice_eo_17917814|Kiu havas la forton havas la rajton|Kiu havas la forton havas la rajton
common_voice_eo_17917815|Tamen estu prudenta|Tamen estu prudenta
common_voice_eo_17917816|Ĉiu barono havas sian kapricon|Ĉiu barono havas sian kapricon
common_voice_eo_17917817|Dancu diabloj sed ne en mia arbaro|Dancu diabloj sed ne en mia arbaro
common_voice_eo_17917818|Kiu ŝvitas tiu profitas|Kiu ŝvitas tiu profitas
common_voice_eo_17917819|Mia bona onklino mi ĉiam estis kapricema kaj fantaziema|Mia bona onklino mi ĉiam estis kapricema kaj fantaziema
common_voice_eo_17917820|Vi ne kuraĝas esprimi vian tutan penson mi ne vin kulpigas pro tio|Vi ne kuraĝas esprimi vian tutan penson mi ne vin kulpigas pro tio
common_voice_eo_17917821|Ne mi certigas|Ne mi certigas
common_voice_eo_17917822|Dank al energia ŝtopaĵo la hemoragio estis haltigita|Dank al energia ŝtopaĵo la hemoragio estis haltigita
common_voice_eo_17917823|Tia rezonmaniero ŝajnas al mi iom subtila|Tia rezonmaniero ŝajnas al mi iom subtila
common_voice_eo_17917824|Kiu ĉion formanĝis en tago malsatos vespere|Kiu ĉion formanĝis en tago malsatos vespere
common_voice_eo_17917825|Tio fariĝas miriga|Tio fariĝas miriga
common_voice_eo_17917826|La morgaŭan tagon tiuj postsignoj de agitado estis malaperintaj|La morgaŭan tagon tiuj postsignoj de agitado estis malaperintaj
common_voice_eo_17917827|Putrado de fiŝo komenciĝas de l kapo|Putrado de fiŝo komenciĝas de l kapo
common_voice_eo_17917828|Donu ŝi diris al tiu knabino|Donu ŝi diris al tiu knabino
common_voice_eo_17917829|Senplumigi kokinon ne vekante mastrinon|Senplumigi kokinon ne vekante mastrinon
common_voice_eo_17917830|Fiereco venas antaŭ la falo|Fiereco venas antaŭ la falo
common_voice_eo_17917831|Komenciĝis proceso mono fluas sen ĉeso|Komenciĝis proceso mono fluas sen ĉeso
common_voice_eo_17917832|Tie kuŝas malkompreniĝo kiu rapide vaporiĝos|Tie kuŝas malkompreniĝo kiu rapide vaporiĝos
common_voice_eo_17917833|Kaj mi en la profundaĵoj de l glaciejo|Kaj mi en la profundaĵoj de l glaciejo
common_voice_eo_17917834|La fajro estis metita vole|La fajro estis metita vole
common_voice_eo_17917835|Verkisto verkas librojn kaj skribisto simple transskribas paperojn|Verkisto verkas librojn kaj skribisto simple transskribas paperojn
common_voice_eo_17917836|Mola kiel vakso|Mola kiel vakso
common_voice_eo_17917837|Mia fratino estas tre bela knabino|Mia fratino estas tre bela knabino
common_voice_eo_17917838|Senlaboreco estas patrino de ĉiuj malvirtoj|Senlaboreco estas patrino de ĉiuj malvirtoj
common_voice_eo_17917839|Ĉu vi parolas pri Herbeno la bankiero|Ĉu vi parolas pri Herbeno la bankiero
common_voice_eo_17917840|Aŭdante tiun severegan pripenson sinjorino Herbeno eksaltis|Aŭdante tiun severegan pripenson sinjorino Herbeno eksaltis
common_voice_eo_17917841|Kiu multe babilas pensas malmulte|Kiu multe babilas pensas malmulte
common_voice_eo_17917842|Oni kredus eĉ ke li respondas al insultaj vortoj|Oni kredus eĉ ke li respondas al insultaj vortoj
common_voice_eo_17917942|Nu ŝi pensis mi estas ankoraŭ venkita de l fatalo|Nu ŝi pensis mi estas ankoraŭ venkita de l fatalo
common_voice_eo_17917945|Mizero saltas mizero haltas|Mizero saltas mizero haltas
common_voice_eo_17917946|Kiu volas panon ne dorlotu la manon|Kiu volas panon ne dorlotu la manon
common_voice_eo_17917947|Ĉu li estis englutita de skvalo|Ĉu li estis englutita de skvalo
common_voice_eo_17917948|Petolu diboĉu sed poste sorton ne riproĉu|Petolu diboĉu sed poste sorton ne riproĉu
common_voice_eo_17917959|Propra volo ordonon superas|Propra volo ordonon superas
common_voice_eo_17917960|Ĝustatempa vorto estas granda forto|Ĝustatempa vorto estas granda forto
common_voice_eo_17917961|Por unu  festeno por alia  ĉagreno|Por unu  festeno por alia  ĉagreno
common_voice_eo_17917962|Kion vi volas diri|Kion vi volas diri
common_voice_eo_17923495|Mi lin ĝenas kaj li min eligas|Mi lin ĝenas kaj li min eligas
common_voice_eo_17923496|Oni devis ĝin alporti la hodiaŭan vesperon mem|Oni devis ĝin alporti la hodiaŭan vesperon mem
common_voice_eo_17923532|En tiu momento viro kaj virino penetris en lian fakegon|En tiu momento viro kaj virino penetris en lian fakegon
common_voice_eo_17923533|Ĝi estas ankoraŭ birdo sur la tegmento|Ĝi estas ankoraŭ birdo sur la tegmento
common_voice_eo_17923537|Petro laca jen estas Fernando|Petro laca jen estas Fernando
common_voice_eo_17923540|Li forgesas la mortiginton por memori nur la bonfarinton|Li forgesas la mortiginton por memori nur la bonfarinton
common_voice_eo_17923541|Serĉi helpon averti la stacidomanojn tia estis lia devo|Serĉi helpon averti la stacidomanojn tia estis lia devo
common_voice_eo_17923545|Kiu flatas al ĉiu plaĉas al neniu|Kiu flatas al ĉiu plaĉas al neniu
common_voice_eo_17923578|Mi konfesas ke tiu motivo ŝajnas al mi neniel pravigita|Mi konfesas ke tiu motivo ŝajnas al mi neniel pravigita
common_voice_eo_17923579|Kia estas tiu junulo|Kia estas tiu junulo
common_voice_eo_17923600|La homo ne respondis|La homo ne respondis
common_voice_eo_17923601|Ĉe li dankemo sufokas malamon|Ĉe li dankemo sufokas malamon
common_voice_eo_17923612|Ok estas kvar kvinonoj de dek|Ok estas kvar kvinonoj de dek
common_voice_eo_17923613|La loto estas tirita|La loto estas tirita
common_voice_eo_17923614|Estas abomena tia kulpigo|Estas abomena tia kulpigo
common_voice_eo_17923625|Tian agon povas lasi plenumiĝi nek Eduardo nek sinjoro Maziero|Tian agon povas lasi plenumiĝi nek Eduardo nek sinjoro Maziero
common_voice_eo_17923626|Mi ne volas|Mi ne volas
common_voice_eo_17923627|Dum la deserto kiam estis malŝtopita la ĉampano Ludoviko sin levis|Dum la deserto kiam estis malŝtopita la ĉampano Ludoviko sin levis
common_voice_eo_17923628|En tiu momento Klozelo direktis al Petro longan demandantan rigardon|En tiu momento Klozelo direktis al Petro longan demandantan rigardon
common_voice_eo_17923629|Edzigu filon kiam vi volas  edzinigu filinon kiam vi povas|Edzigu filon kiam vi volas  edzinigu filinon kiam vi povas
common_voice_eo_17923651|Fortoj leporaj kaj kapricoj sinjoraj|Fortoj leporaj kaj kapricoj sinjoraj
common_voice_eo_17923652|Apud plena manĝotablo ĉiu estas tre afabla|Apud plena manĝotablo ĉiu estas tre afabla
common_voice_eo_17923653|Kaj vi sinjoro|Kaj vi sinjoro
common_voice_eo_17923654|Se li revenas Eŭropon proksime de la landlimo oni devos lin serĉi|Se li revenas Eŭropon proksime de la landlimo oni devos lin serĉi
common_voice_eo_17923665|Ne ĉiam estas festo venos ankaŭ fasto|Ne ĉiam estas festo venos ankaŭ fasto
common_voice_eo_17923666|Fraŭlino Kolardo ne povis vidi plion|Fraŭlino Kolardo ne povis vidi plion
common_voice_eo_17923667|Se tia ekskuo rekomenciĝus ĝi povus okazigi pereigajn akcidentojn|Se tia ekskuo rekomenciĝus ĝi povus okazigi pereigajn akcidentojn
common_voice_eo_17923668|Fiera mieno  kapo malplena|Fiera mieno  kapo malplena
common_voice_eo_17923669|Lernado havas maldolĉan radikon sed bonan efikon|Lernado havas maldolĉan radikon sed bonan efikon
common_voice_eo_18009158|Pli bona apude najbaro ol frato post arbaro|Pli bona apude najbaro ol frato post arbaro
common_voice_eo_18009159|Ĉu vi jam trovis vian horloĝon|Ĉu vi jam trovis vian horloĝon
common_voice_eo_18009160|Ankaŭ al ni la suno eklumos|Ankaŭ al ni la suno eklumos
common_voice_eo_18009161|Ludo aparte kaj afero aparte|Ludo aparte kaj afero aparte
common_voice_eo_18009162|En akvo malklara oni fiŝkaptas facile|En akvo malklara oni fiŝkaptas facile
common_voice_eo_18009163|Estis la kvina|Estis la kvina
common_voice_eo_18009164|Tio fariĝas pli kaj pli grava li murmuris|Tio fariĝas pli kaj pli grava li murmuris
common_voice_eo_18009165|Eble ili estas nur sensentigitaj|Eble ili estas nur sensentigitaj
common_voice_eo_18009166|Tio vin emocias sinjorineto mi tion komprenas|Tio vin emocias sinjorineto mi tion komprenas
common_voice_eo_18009167|La tempo marŝis la geinfanoj kreskis la knabinoj fariĝis junulinoj|La tempo marŝis la geinfanoj kreskis la knabinoj fariĝis junulinoj
common_voice_eo_18009168|Ne ĉiu aspiranto devas esti prenanto|Ne ĉiu aspiranto devas esti prenanto
common_voice_eo_18009169|Necesege estas ke vi helpu min por pruvi la senkulpecon de Fernando|Necesege estas ke vi helpu min por pruvi la senkulpecon de Fernando
common_voice_eo_18009170|Se unu ne venis dek ne atendas|Se unu ne venis dek ne atendas
common_voice_eo_18009171|Parolo estas arĝento oron similas silento|Parolo estas arĝento oron similas silento
common_voice_eo_18009172|Troviĝas bonaj homoj en la mondo|Troviĝas bonaj homoj en la mondo
common_voice_eo_18063260|Kia delikateco ĝemis Klotildo|Kia delikateco ĝemis Klotildo
common_voice_eo_18063261|Sed ne timu mi rekonsciiĝas|Sed ne timu mi rekonsciiĝas
common_voice_eo_18063262|Atendu iom|Atendu iom
common_voice_eo_18063263|Tro saltas la rato  ĝin kaptas la kato|Tro saltas la rato  ĝin kaptas la kato
common_voice_eo_18063264|Ian vesperon ŝi spionadis sian edzon kaj aŭdis ke li revenas|Ian vesperon ŝi spionadis sian edzon kaj aŭdis ke li revenas
common_voice_eo_18063265|Rakontu tion kion vi scias|Rakontu tion kion vi scias
common_voice_eo_18063266|Se kalumnio ne brulas ĝi almenaŭ makulas|Se kalumnio ne brulas ĝi almenaŭ makulas
common_voice_eo_18063267|Eniru do sinjoro Benojto aliru do|Eniru do sinjoro Benojto aliru do
common_voice_eo_18063268|Mi supermezure suferis sed mi komprenis kaj ĝin akceptis rezignacie|Mi supermezure suferis sed mi komprenis kaj ĝin akceptis rezignacie
common_voice_eo_18063269|Certe la situacio ne pliboniĝis sed aliparte ĝi ne pligraviĝis|Certe la situacio ne pliboniĝis sed aliparte ĝi ne pligraviĝis
common_voice_eo_18063270|Viktorino ŝi ordonis al la servistino vi povas demeti la manĝilaron|Viktorino ŝi ordonis al la servistino vi povas demeti la manĝilaron
common_voice_eo_18063271|Jen estas la sola hipotezo science logika|Jen estas la sola hipotezo science logika
common_voice_eo_18063272|La luno kiu ekaperis malantaŭ monteto brilis en sennuba ĉielo|La luno kiu ekaperis malantaŭ monteto brilis en sennuba ĉielo
common_voice_eo_18063273|Jen estas ankoraŭ la plej bona rimedo por ke ĝi ne min premegu|Jen estas ankoraŭ la plej bona rimedo por ke ĝi ne min premegu
common_voice_eo_18063274|Dume Beatrico mortmalsaniĝis pro kortuŝeco kaj maltrankvileco|Dume Beatrico mortmalsaniĝis pro kortuŝeco kaj maltrankvileco
common_voice_eo_18547492|For de la okuloj for de la koro|For de la okuloj for de la koro
common_voice_eo_18547493|Kiu ne riskas tiu ne havas|Kiu ne riskas tiu ne havas
common_voice_eo_18547494|Ne kaŝiĝas lia lango malantaŭ la vango|Ne kaŝiĝas lia lango malantaŭ la vango
common_voice_eo_18547495|Kie mi estus sen via intermeto|Kie mi estus sen via intermeto
common_voice_eo_18547496|Do ĉiuj fariĝoj okazintaj en tiu tago estas certe enskribitaj|Do ĉiuj fariĝoj okazintaj en tiu tago estas certe enskribitaj
common_voice_eo_18547497|Senfortuloj longe vivas|Senfortuloj longe vivas
common_voice_eo_18547498|Alberto Gustavio kaj Petro Fradeko|Alberto Gustavio kaj Petro Fradeko
common_voice_eo_18547499|Eĉ kaprino plaĉas se la doto sufiĉas|Eĉ kaprino plaĉas se la doto sufiĉas
common_voice_eo_18547500|Estas finite|Estas finite
common_voice_eo_18547501|Malbonulon diablo ne prenas|Malbonulon diablo ne prenas
common_voice_eo_18547502|Li venigis al si el Berlino multajn librojn|Li venigis al si el Berlino multajn librojn
common_voice_eo_18547503|Dum okazis tiu mistera dramo Fernando revenis piede Parizon|Dum okazis tiu mistera dramo Fernando revenis piede Parizon
common_voice_eo_18547504|Kiom da koroj tiom da voloj|Kiom da koroj tiom da voloj
common_voice_eo_18547505|Konstrui kastelon sur glacio|Konstrui kastelon sur glacio
